host,tool,indent,user,time,method,request_path,status,size,referer,agent
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/.production.env HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/adm/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/admin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/admin_/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/admin_files/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/admin1/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/adminadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/administration/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/administrator/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/apache.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/app.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/app.config HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/application.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/awstats/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/backup/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/c99.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/c99shell.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/cmdasp.asp HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/config/database.yml HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/controlpanel/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/cpanel/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/data.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/DAws.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/db.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/dbninja/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/en.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/example.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/fpadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/httpd.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/httpd-vhosts.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/iisadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/isqlplus/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/local.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/management/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/manager/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/moadmin.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/modules.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/nginx.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/nst.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/nstview.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/php-backdoor.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/phpliteadmin.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/phpmyadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/portaladmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/proftpd.conf HTTP/1.1,404,158,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/r57.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/r57eng.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/r57shell.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/root/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/shell.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/site.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/siteadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/smarty.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/sysadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/test.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/test.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/urls.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/Web.config HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/webadmin.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/webadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/wp-admin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/wpes.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/csrf/wsdl/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/.env HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/.production.env HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/adm/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/admin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/admin_/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/admin_files/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/admin1/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/adminadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/administration/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/administrator/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/apache.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/app.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/app.config HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/application.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/awstats/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/backup/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/c99.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/c99shell.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/cmdasp.asp HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/config/database.yml HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/controlpanel/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/cpanel/ HTTP/1.1,404,158,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/data.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/DAws.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/db.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/dbninja/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:13 +0300,HEAD,/DVWA/vulnerabilities/exec/en.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
